Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,REB,AST,STL,BLK,TOV,PTS,full_name
977,0021500476,2015-12-30,LAL @ BOS,W,33,5,18,0.278,2,5,0.4,3,5,0.6,11,3,0,0,4,15,Kobe Bryant
977,0021500458,2015-12-28,LAL @ CHA,L,32,5,20,0.25,3,12,0.25,7,8,0.875,4,2,0,0,3,20,Kobe Bryant
977,0021500455,2015-12-27,LAL @ MEM,L,24,6,15,0.4,2,8,0.25,5,6,0.833,2,3,0,0,3,19,Kobe Bryant
977,0021500440,2015-12-25,LAL vs. LAC,L,26,4,10,0.4,3,5,0.6,1,4,0.25,3,3,2,0,3,12,Kobe Bryant
977,0021500435,2015-12-23,LAL vs. OKC,L,28,7,22,0.318,2,7,0.286,3,3,1.0,1,3,1,0,2,19,Kobe Bryant
977,0021500422,2015-12-22,LAL @ DEN,W,32,10,22,0.455,2,9,0.222,9,11,0.818,3,5,1,1,1,31,Kobe Bryant
977,0021500385,2015-12-17,LAL vs. HOU,L,32,9,16,0.563,2,6,0.333,2,7,0.286,8,3,0,1,2,22,Kobe Bryant
977,0021500370,2015-12-15,LAL vs. MIL,W,27,7,15,0.467,3,7,0.429,5,5,1.0,3,6,0,0,2,22,Kobe Bryant
977,0021500349,2015-12-12,LAL @ HOU,L,31,9,16,0.563,4,9,0.444,3,3,1.0,7,6,3,0,0,25,Kobe Bryant
977,0021500342,2015-12-11,LAL @ SAS,L,29,5,12,0.417,1,5,0.2,1,2,0.5,6,4,0,0,2,12,Kobe Bryant
977,0021500325,2015-12-09,LAL @ MIN,L,25,5,13,0.385,1,2,0.5,0,0,0.0,1,1,1,0,2,11,Kobe Bryant
977,0021500308,2015-12-07,LAL @ TOR,L,32,8,16,0.5,1,4,0.25,4,5,0.8,8,4,2,0,4,21,Kobe Bryant
977,0021500301,2015-12-06,LAL @ DET,L,26,2,15,0.133,1,6,0.167,0,0,0.0,3,1,1,0,3,5,Kobe Bryant
977,0021500286,2015-12-04,LAL @ ATL,L,35,4,19,0.211,2,10,0.2,4,5,0.8,3,5,2,2,2,14,Kobe Bryant
977,0021500269,2015-12-02,LAL @ WAS,W,36,10,24,0.417,4,11,0.364,7,8,0.875,2,3,1,0,2,31,Kobe Bryant
977,0021500263,2015-12-01,LAL @ PHI,L,32,7,26,0.269,4,17,0.235,2,4,0.5,5,2,1,0,3,20,Kobe Bryant
977,0021500253,2015-11-29,LAL vs. IND,L,33,4,20,0.2,2,7,0.286,3,4,0.75,4,3,1,0,1,13,Kobe Bryant
977,0021500244,2015-11-28,LAL @ POR,L,34,7,20,0.35,1,5,0.2,6,7,0.857,2,2,0,0,1,21,Kobe Bryant
977,0021500214,2015-11-24,LAL @ GSW,L,25,1,14,0.071,1,7,0.143,1,2,0.5,6,2,2,0,3,4,Kobe Bryant
977,0021500201,2015-11-22,LAL vs. POR,L,31,6,22,0.273,0,5,0.0,6,7,0.857,4,4,1,1,0,18,Kobe Bryant
977,0021500188,2015-11-20,LAL vs. TOR,L,37,5,13,0.385,0,5,0.0,0,0,0.0,4,5,2,0,3,10,Kobe Bryant
977,0021500151,2015-11-15,LAL vs. DET,W,36,6,19,0.316,1,4,0.25,4,4,1.0,8,9,2,0,4,17,Kobe Bryant
977,0021500135,2015-11-13,LAL @ DAL,L,32,7,15,0.467,3,8,0.375,2,2,1.0,5,3,0,0,6,19,Kobe Bryant
977,0021500095,2015-11-08,LAL @ NYK,L,32,6,19,0.316,2,10,0.2,4,7,0.571,2,3,1,0,1,18,Kobe Bryant
977,0021500077,2015-11-06,LAL @ BKN,W,31,5,16,0.313,1,4,0.25,7,8,0.875,3,3,0,0,3,18,Kobe Bryant
977,0021500059,2015-11-03,LAL vs. DEN,L,29,4,11,0.364,1,5,0.2,2,3,0.667,2,5,2,0,1,11,Kobe Bryant
977,0021500045,2015-11-01,LAL vs. DAL,L,31,3,15,0.2,2,8,0.25,7,7,1.0,5,1,0,0,1,15,Kobe Bryant
977,0021500031,2015-10-30,LAL @ SAC,L,22,5,12,0.417,1,8,0.125,2,3,0.667,4,3,0,0,3,13,Kobe Bryant
977,0021500017,2015-10-28,LAL vs. MIN,L,29,8,24,0.333,3,13,0.231,5,5,1.0,4,1,2,0,0,24,Kobe Bryant
977,0021400632,2015-01-21,LAL @ NOP,L,30,6,14,0.429,1,5,0.2,1,1,1.0,7,2,0,1,4,14,Kobe Bryant
977,0021400586,2015-01-15,LAL vs. CLE,L,32,7,14,0.5,3,6,0.5,2,3,0.667,6,17,0,0,3,19,Kobe Bryant
977,0021400573,2015-01-13,LAL vs. MIA,L,31,3,19,0.158,2,9,0.222,4,4,1.0,6,7,1,0,2,12,Kobe Bryant
977,0021400534,2015-01-07,LAL @ LAC,L,28,2,12,0.167,0,3,0.0,0,0,0.0,8,7,1,0,6,4,Kobe Bryant
977,0021400508,2015-01-04,LAL vs. IND,W,32,7,14,0.5,2,3,0.667,4,4,1.0,6,6,3,0,2,20,Kobe Bryant
977,0021400494,2015-01-02,LAL vs. MEM,L,33,6,14,0.429,2,4,0.5,1,1,1.0,9,8,0,1,2,15,Kobe Bryant
977,0021400471,2014-12-30,LAL @ DEN,W,32,6,11,0.545,3,5,0.6,8,11,0.727,11,11,2,1,9,23,Kobe Bryant
977,0021400458,2014-12-28,LAL vs. PHX,L,32,4,10,0.4,1,3,0.333,1,1,1.0,8,7,2,0,5,10,Kobe Bryant
977,0021400402,2014-12-21,LAL @ SAC,L,38,8,30,0.267,3,8,0.375,6,6,1.0,5,3,2,0,9,25,Kobe Bryant
977,0021400392,2014-12-19,LAL vs. OKC,L,35,3,15,0.2,0,3,0.0,3,4,0.75,8,8,0,0,3,9,Kobe Bryant
977,0021400356,2014-12-15,LAL @ IND,L,30,8,26,0.308,2,8,0.25,3,3,1.0,4,3,2,0,3,21,Kobe Bryant
977,0021400351,2014-12-14,LAL @ MIN,W,35,7,20,0.35,2,7,0.286,10,13,0.769,6,2,1,0,2,26,Kobe Bryant
977,0021400339,2014-12-12,LAL @ SAS,W,40,7,22,0.318,1,4,0.25,7,8,0.875,5,9,4,0,5,22,Kobe Bryant
977,0021400315,2014-12-09,LAL vs. SAC,W,36,11,27,0.407,2,6,0.333,8,8,1.0,3,6,2,0,3,32,Kobe Bryant
977,0021400300,2014-12-07,LAL vs. NOP,L,32,6,18,0.333,0,5,0.0,2,2,1.0,3,4,0,0,3,14,Kobe Bryant
977,0021400279,2014-12-05,LAL @ BOS,L,33,9,21,0.429,1,3,0.333,3,3,1.0,3,3,1,0,3,22,Kobe Bryant
977,0021400264,2014-12-03,LAL @ WAS,L,34,8,22,0.364,2,6,0.333,11,14,0.786,4,3,1,0,4,29,Kobe Bryant
977,0021400255,2014-12-02,LAL @ DET,W,33,4,11,0.364,1,3,0.333,3,3,1.0,5,13,2,0,10,12,Kobe Bryant
977,0021400248,2014-11-30,LAL vs. TOR,W,42,11,24,0.458,0,1,0.0,9,13,0.692,11,12,0,1,2,31,Kobe Bryant
977,0021400234,2014-11-28,LAL vs. MIN,L,35,10,18,0.556,0,1,0.0,6,10,0.6,5,5,5,0,2,26,Kobe Bryant
977,0021400222,2014-11-26,LAL vs. MEM,L,35,5,15,0.333,2,5,0.4,10,10,1.0,4,2,0,0,4,22,Kobe Bryant
977,0021400197,2014-11-23,LAL vs. DEN,L,44,10,24,0.417,0,2,0.0,7,10,0.7,6,4,0,0,4,27,Kobe Bryant
977,0021400180,2014-11-21,LAL @ DAL,L,31,6,22,0.273,1,4,0.25,4,4,1.0,5,7,1,0,2,17,Kobe Bryant
977,0021400169,2014-11-19,LAL @ HOU,W,40,10,28,0.357,1,7,0.143,8,10,0.8,5,7,1,0,3,29,Kobe Bryant
977,0021400155,2014-11-18,LAL @ ATL,W,37,10,18,0.556,3,7,0.429,5,5,1.0,4,3,1,0,3,28,Kobe Bryant
977,0021400145,2014-11-16,LAL vs. GSW,L,31,15,34,0.441,3,12,0.25,11,16,0.688,5,3,0,0,2,44,Kobe Bryant
977,0021400131,2014-11-14,LAL vs. SAS,L,36,1,14,0.071,0,5,0.0,7,9,0.778,4,6,1,2,4,9,Kobe Bryant
977,0021400114,2014-11-12,LAL @ NOP,L,36,10,28,0.357,5,11,0.455,8,8,1.0,4,5,1,0,1,33,Kobe Bryant
977,0021400104,2014-11-11,LAL @ MEM,L,37,10,26,0.385,3,10,0.3,5,6,0.833,7,6,4,0,3,28,Kobe Bryant
977,0021400097,2014-11-09,LAL vs. CHA,W,34,7,20,0.35,1,5,0.2,6,7,0.857,6,4,1,0,4,21,Kobe Bryant
977,0021400056,2014-11-04,LAL vs. PHX,L,44,14,37,0.378,3,7,0.429,8,12,0.667,9,1,1,1,3,39,Kobe Bryant
977,0021400038,2014-11-01,LAL @ GSW,L,36,12,28,0.429,1,6,0.167,3,6,0.5,6,1,2,0,7,28,Kobe Bryant
977,0021400026,2014-10-31,LAL vs. LAC,L,35,6,15,0.4,1,5,0.2,8,11,0.727,4,7,2,0,3,21,Kobe Bryant
977,0021400013,2014-10-29,LAL @ PHX,L,28,11,25,0.44,2,4,0.5,7,7,1.0,4,3,2,0,2,31,Kobe Bryant
977,0021400003,2014-10-28,LAL vs. HOU,L,29,6,17,0.353,0,1,0.0,7,8,0.875,3,2,1,0,1,19,Kobe Bryant
977,0021300366,2013-12-17,LAL @ MEM,W,33,9,18,0.5,1,1,1.0,2,2,1.0,5,4,1,1,4,21,Kobe Bryant
977,0021300357,2013-12-16,LAL @ ATL,L,32,4,14,0.286,0,5,0.0,0,1,0.0,3,6,2,0,5,8,Kobe Bryant
977,0021300342,2013-12-14,LAL @ CHA,W,32,8,15,0.533,2,5,0.4,3,3,1.0,7,8,0,0,7,21,Kobe Bryant
977,0021300336,2013-12-13,LAL @ OKC,L,23,2,6,0.333,0,0,0.0,0,0,0.0,1,13,2,0,7,4,Kobe Bryant
977,0021300317,2013-12-10,LAL vs. PHX,L,29,6,11,0.545,0,2,0.0,8,8,1.0,2,3,0,0,3,20,Kobe Bryant
977,0021300303,2013-12-08,LAL vs. TOR,L,28,2,9,0.222,0,3,0.0,5,7,0.714,8,4,2,0,8,9,Kobe Bryant
977,0021201189,2013-04-12,LAL vs. GSW,W,45,9,21,0.429,4,8,0.5,12,16,0.75,5,4,0,0,5,34,Kobe Bryant
977,0021201171,2013-04-10,LAL @ POR,W,48,14,27,0.519,1,5,0.2,18,18,1.0,8,5,3,4,1,47,Kobe Bryant
977,0021201162,2013-04-09,LAL vs. NOH,W,41,9,18,0.5,2,7,0.286,10,11,0.909,6,6,5,1,5,30,Kobe Bryant
977,0021201146,2013-04-07,LAL @ LAC,L,47,6,19,0.316,1,5,0.2,12,14,0.857,7,10,0,0,4,25,Kobe Bryant
